observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	Shoots3	Syllep1	Circum2	Height2	REP	Height1	Circum1
661300466	gnpis.lot:'661300466'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01HN0hVSQ==	661300466	661300466	2005	2005-05-01T02:00:00Z					6		
661300282	gnpis.lot:'661300282'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MS1k4Vg==	661300282	661300282	2004	2004-01-01T01:00:00Z							55.4
661300282	gnpis.lot:'661300282'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MS1k4Vg==	661300282	661300282	2004	2004-12-01T01:00:00Z			169.78				
661300282	gnpis.lot:'661300282'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MS1k4Vg==	661300282	661300282	2004	2004-01-01T01:00:00Z						265.7	
661300282	gnpis.lot:'661300282'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MS1k4Vg==	661300282	661300282	2004	2004-12-01T01:00:00Z				825.7			
661300282	gnpis.lot:'661300282'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MS1k4Vg==	661300282	661300282	2004	2004-01-01T01:00:00Z		31.86					
661300282	gnpis.lot:'661300282'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MS1k4Vg==	661300282	661300282	2004	2004-12-01T01:00:00Z					6		
661300282	gnpis.lot:'661300282'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MS1k4Vg==	661300282	661300282	2005	2005-05-01T02:00:00Z	9.9919209999999996						
661300282	gnpis.lot:'661300282'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MS1k4Vg==	661300282	661300282	2005	2005-05-01T02:00:00Z					6		
661300394	gnpis.lot:'661300394'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xSREY5UQ==	661300394	661300394	2004	2004-01-01T01:00:00Z							56.07
661300394	gnpis.lot:'661300394'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xSREY5UQ==	661300394	661300394	2004	2004-12-01T01:00:00Z			128.44999999999999				
661300394	gnpis.lot:'661300394'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xSREY5UQ==	661300394	661300394	2004	2004-01-01T01:00:00Z						256.39999999999998	
661300394	gnpis.lot:'661300394'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xSREY5UQ==	661300394	661300394	2004	2004-12-01T01:00:00Z				707.4			
661300394	gnpis.lot:'661300394'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xSREY5UQ==	661300394	661300394	2004	2004-01-01T01:00:00Z		28.86					
661300394	gnpis.lot:'661300394'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xSREY5UQ==	661300394	661300394	2004	2004-12-01T01:00:00Z					6		
661300394	gnpis.lot:'661300394'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xSREY5UQ==	661300394	661300394	2005	2005-05-01T02:00:00Z	11.854249000000001						
661300394	gnpis.lot:'661300394'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xSREY5UQ==	661300394	661300394	2005	2005-05-01T02:00:00Z					6		
661300376	gnpis.lot:'661300376'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01BUTJQVg==	661300376	661300376	2004	2004-01-01T01:00:00Z							58.57
661300376	gnpis.lot:'661300376'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01BUTJQVg==	661300376	661300376	2004	2004-12-01T01:00:00Z			157.11000000000001				
661300376	gnpis.lot:'661300376'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01BUTJQVg==	661300376	661300376	2004	2004-01-01T01:00:00Z						261.60000000000002	
661300376	gnpis.lot:'661300376'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01BUTJQVg==	661300376	661300376	2004	2004-12-01T01:00:00Z				717.7			
661300376	gnpis.lot:'661300376'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01BUTJQVg==	661300376	661300376	2004	2004-01-01T01:00:00Z		33.69					
661300376	gnpis.lot:'661300376'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01BUTJQVg==	661300376	661300376	2004	2004-12-01T01:00:00Z					6		
661300376	gnpis.lot:'661300376'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01BUTJQVg==	661300376	661300376	2005	2005-05-01T02:00:00Z	7.209225						
661300376	gnpis.lot:'661300376'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01BUTJQVg==	661300376	661300376	2005	2005-05-01T02:00:00Z					6		
661300370	gnpis.lot:'661300370'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzFRTUlBUA==	661300370	661300370	2004	2004-01-01T01:00:00Z							47.57
661300370	gnpis.lot:'661300370'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzFRTUlBUA==	661300370	661300370	2004	2004-12-01T01:00:00Z			130.44999999999999				
661300370	gnpis.lot:'661300370'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzFRTUlBUA==	661300370	661300370	2004	2004-01-01T01:00:00Z						234.9	
661300370	gnpis.lot:'661300370'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzFRTUlBUA==	661300370	661300370	2004	2004-12-01T01:00:00Z				699			
661300370	gnpis.lot:'661300370'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzFRTUlBUA==	661300370	661300370	2004	2004-01-01T01:00:00Z		41.69					
661300370	gnpis.lot:'661300370'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzFRTUlBUA==	661300370	661300370	2004	2004-12-01T01:00:00Z					6		
661300370	gnpis.lot:'661300370'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzFRTUlBUA==	661300370	661300370	2005	2005-05-01T02:00:00Z	15.382084000000001						
661300370	gnpis.lot:'661300370'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzFRTUlBUA==	661300370	661300370	2005	2005-05-01T02:00:00Z					6		
661300350	gnpis.lot:'661300350'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RFV1FDNA==	661300350	661300350	2004	2004-01-01T01:00:00Z							59.07
661300350	gnpis.lot:'661300350'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RFV1FDNA==	661300350	661300350	2004	2004-12-01T01:00:00Z			157.28				
661300350	gnpis.lot:'661300350'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RFV1FDNA==	661300350	661300350	2004	2004-01-01T01:00:00Z						285.89999999999998	
661300350	gnpis.lot:'661300350'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RFV1FDNA==	661300350	661300350	2004	2004-12-01T01:00:00Z				735.2			
661300350	gnpis.lot:'661300350'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RFV1FDNA==	661300350	661300350	2004	2004-01-01T01:00:00Z		39.19					
661300350	gnpis.lot:'661300350'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RFV1FDNA==	661300350	661300350	2004	2004-12-01T01:00:00Z					6		
661300350	gnpis.lot:'661300350'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RFV1FDNA==	661300350	661300350	2005	2005-05-01T02:00:00Z	9.9036089999999994						
661300350	gnpis.lot:'661300350'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RFV1FDNA==	661300350	661300350	2005	2005-05-01T02:00:00Z					6		
661300388	gnpis.lot:'661300388'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJRMVlFNA==	661300388	661300388	2004	2004-01-01T01:00:00Z							72.400000000000006
661300388	gnpis.lot:'661300388'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJRMVlFNA==	661300388	661300388	2004	2004-12-01T01:00:00Z			180.61				
661300388	gnpis.lot:'661300388'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJRMVlFNA==	661300388	661300388	2004	2004-01-01T01:00:00Z						319.7	
661300388	gnpis.lot:'661300388'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJRMVlFNA==	661300388	661300388	2004	2004-12-01T01:00:00Z				872.4			
661300388	gnpis.lot:'661300388'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJRMVlFNA==	661300388	661300388	2004	2004-01-01T01:00:00Z		33.69					
661300388	gnpis.lot:'661300388'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJRMVlFNA==	661300388	661300388	2004	2004-01-01T01:00:00Z					6		
661300388	gnpis.lot:'661300388'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJRMVlFNA==	661300388	661300388	2005	2005-05-01T02:00:00Z	10.764961000000001						
661300388	gnpis.lot:'661300388'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJRMVlFNA==	661300388	661300388	2005	2005-05-01T02:00:00Z					6		
661300447	gnpis.lot:'661300447'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RPRjc1WA==	661300447	661300447	2004	2004-01-01T01:00:00Z							54.57
661300447	gnpis.lot:'661300447'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RPRjc1WA==	661300447	661300447	2004	2004-12-01T01:00:00Z			135.61000000000001				
661300447	gnpis.lot:'661300447'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RPRjc1WA==	661300447	661300447	2004	2004-01-01T01:00:00Z						283.60000000000002	
661300447	gnpis.lot:'661300447'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RPRjc1WA==	661300447	661300447	2004	2004-12-01T01:00:00Z				689			
661300447	gnpis.lot:'661300447'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RPRjc1WA==	661300447	661300447	2004	2004-01-01T01:00:00Z		10.86					
661300447	gnpis.lot:'661300447'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RPRjc1WA==	661300447	661300447	2004	2004-12-01T01:00:00Z					6		
661300447	gnpis.lot:'661300447'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RPRjc1WA==	661300447	661300447	2005	2005-05-01T02:00:00Z	12.96						
661300447	gnpis.lot:'661300447'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RPRjc1WA==	661300447	661300447	2005	2005-05-01T02:00:00Z					6		
661300365	gnpis.lot:'661300365'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVUlU5NA==	661300365	661300365	2004	2004-01-01T01:00:00Z							64.900000000000006
661300365	gnpis.lot:'661300365'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVUlU5NA==	661300365	661300365	2004	2004-12-01T01:00:00Z			158.11000000000001				
661300365	gnpis.lot:'661300365'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVUlU5NA==	661300365	661300365	2004	2004-01-01T01:00:00Z						294.60000000000002	
661300365	gnpis.lot:'661300365'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVUlU5NA==	661300365	661300365	2004	2004-12-01T01:00:00Z				767.4			
661300365	gnpis.lot:'661300365'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVUlU5NA==	661300365	661300365	2004	2004-01-01T01:00:00Z		29.03					
661300365	gnpis.lot:'661300365'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVUlU5NA==	661300365	661300365	2004	2004-01-01T01:00:00Z					6		
661300365	gnpis.lot:'661300365'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVUlU5NA==	661300365	661300365	2005	2005-05-01T02:00:00Z	10.252803999999999						
661300365	gnpis.lot:'661300365'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVUlU5NA==	661300365	661300365	2005	2005-05-01T02:00:00Z					6		
661300301	gnpis.lot:'661300301'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVMlhRRg==	661300301	661300301	2004	2004-01-01T01:00:00Z							40.07
661300301	gnpis.lot:'661300301'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVMlhRRg==	661300301	661300301	2004	2004-12-01T01:00:00Z			111.95				
661300301	gnpis.lot:'661300301'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVMlhRRg==	661300301	661300301	2004	2004-01-01T01:00:00Z						224.4	
661300301	gnpis.lot:'661300301'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVMlhRRg==	661300301	661300301	2004	2004-12-01T01:00:00Z				687.4			
661300301	gnpis.lot:'661300301'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVMlhRRg==	661300301	661300301	2004	2004-01-01T01:00:00Z		16.53					
661300301	gnpis.lot:'661300301'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVMlhRRg==	661300301	661300301	2004	2004-12-01T01:00:00Z					6		
661300301	gnpis.lot:'661300301'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVMlhRRg==	661300301	661300301	2005	2005-05-01T02:00:00Z	7.1716839999999999						
661300301	gnpis.lot:'661300301'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVMlhRRg==	661300301	661300301	2005	2005-05-01T02:00:00Z					6		
661300278	gnpis.lot:'661300278'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzI4VkpSQg==	661300278	661300278	2004	2004-01-01T01:00:00Z							58.74
661300278	gnpis.lot:'661300278'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzI4VkpSQg==	661300278	661300278	2004	2004-12-01T01:00:00Z			141.61000000000001				
661300278	gnpis.lot:'661300278'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzI4VkpSQg==	661300278	661300278	2004	2004-01-01T01:00:00Z						282.10000000000002	
661300278	gnpis.lot:'661300278'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzI4VkpSQg==	661300278	661300278	2004	2004-12-01T01:00:00Z				717.4			
661300278	gnpis.lot:'661300278'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzI4VkpSQg==	661300278	661300278	2004	2004-01-01T01:00:00Z		38.53					
661300278	gnpis.lot:'661300278'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzI4VkpSQg==	661300278	661300278	2004	2004-12-01T01:00:00Z					6		
661300278	gnpis.lot:'661300278'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzI4VkpSQg==	661300278	661300278	2005	2005-05-01T02:00:00Z	11.9716						
661300278	gnpis.lot:'661300278'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzI4VkpSQg==	661300278	661300278	2005	2005-05-01T02:00:00Z					6		
661300574	gnpis.lot:'661300574'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1AzN0NFRQ==	661300574	661300574	2004	2004-01-01T01:00:00Z							61.57
661300574	gnpis.lot:'661300574'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1AzN0NFRQ==	661300574	661300574	2004	2004-12-01T01:00:00Z			171.28				
661300574	gnpis.lot:'661300574'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1AzN0NFRQ==	661300574	661300574	2004	2004-01-01T01:00:00Z						281.2	
661300574	gnpis.lot:'661300574'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1AzN0NFRQ==	661300574	661300574	2004	2004-12-01T01:00:00Z				859			
661300574	gnpis.lot:'661300574'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1AzN0NFRQ==	661300574	661300574	2004	2004-01-01T01:00:00Z		30.36					
661300574	gnpis.lot:'661300574'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1AzN0NFRQ==	661300574	661300574	2004	2004-12-01T01:00:00Z					6		
661300574	gnpis.lot:'661300574'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1AzN0NFRQ==	661300574	661300574	2005	2005-05-01T02:00:00Z	10.764961000000001						
661300574	gnpis.lot:'661300574'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1AzN0NFRQ==	661300574	661300574	2005	2005-05-01T02:00:00Z					6		
661300402	gnpis.lot:'661300402'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pBTFU2Uw==	661300402	661300402	2004	2004-01-01T01:00:00Z							67.13
661300402	gnpis.lot:'661300402'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pBTFU2Uw==	661300402	661300402	2004	2004-12-01T01:00:00Z			162.25				
661300402	gnpis.lot:'661300402'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pBTFU2Uw==	661300402	661300402	2004	2004-01-01T01:00:00Z						282.3	
661300402	gnpis.lot:'661300402'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pBTFU2Uw==	661300402	661300402	2004	2004-12-01T01:00:00Z				732.7			
661300402	gnpis.lot:'661300402'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pBTFU2Uw==	661300402	661300402	2004	2004-01-01T01:00:00Z		38.450000000000003					
661300402	gnpis.lot:'661300402'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pBTFU2Uw==	661300402	661300402	2004	2004-12-01T01:00:00Z					5		
661300402	gnpis.lot:'661300402'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pBTFU2Uw==	661300402	661300402	2005	2005-05-01T02:00:00Z	9.3269159999999989						
661300402	gnpis.lot:'661300402'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pBTFU2Uw==	661300402	661300402	2005	2005-05-01T02:00:00Z					5		
661300555	gnpis.lot:'661300555'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhPRDg4TA==	661300555	661300555	2004	2004-01-01T01:00:00Z							58.07
661300555	gnpis.lot:'661300555'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhPRDg4TA==	661300555	661300555	2004	2004-12-01T01:00:00Z			124.78				
661300555	gnpis.lot:'661300555'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhPRDg4TA==	661300555	661300555	2004	2004-01-01T01:00:00Z						282.2	
661300555	gnpis.lot:'661300555'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhPRDg4TA==	661300555	661300555	2004	2004-12-01T01:00:00Z				727.2			
661300555	gnpis.lot:'661300555'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhPRDg4TA==	661300555	661300555	2004	2004-01-01T01:00:00Z		29.03					
661300555	gnpis.lot:'661300555'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhPRDg4TA==	661300555	661300555	2004	2004-12-01T01:00:00Z					6		
661300555	gnpis.lot:'661300555'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhPRDg4TA==	661300555	661300555	2005	2005-05-01T02:00:00Z	14.070001						
661300555	gnpis.lot:'661300555'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhPRDg4TA==	661300555	661300555	2005	2005-05-01T02:00:00Z					6		
661300385	gnpis.lot:'661300385'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WVkc5Rg==	661300385	661300385	2004	2004-01-01T01:00:00Z							64.48
661300385	gnpis.lot:'661300385'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WVkc5Rg==	661300385	661300385	2004	2004-12-01T01:00:00Z			161.19999999999999				
661300385	gnpis.lot:'661300385'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WVkc5Rg==	661300385	661300385	2004	2004-01-01T01:00:00Z						293.89999999999998	
661300385	gnpis.lot:'661300385'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WVkc5Rg==	661300385	661300385	2004	2004-12-01T01:00:00Z				818.3			
661300385	gnpis.lot:'661300385'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WVkc5Rg==	661300385	661300385	2004	2004-01-01T01:00:00Z		37.33					
661300385	gnpis.lot:'661300385'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WVkc5Rg==	661300385	661300385	2004	2004-12-01T01:00:00Z					5		
661300385	gnpis.lot:'661300385'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WVkc5Rg==	661300385	661300385	2005	2005-05-01T02:00:00Z	11.785488999999998						
661300385	gnpis.lot:'661300385'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WVkc5Rg==	661300385	661300385	2005	2005-05-01T02:00:00Z					5		
661300480	gnpis.lot:'661300480'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09QQUpYRQ==	661300480	661300480	2004	2004-01-01T01:00:00Z							67.400000000000006
661300480	gnpis.lot:'661300480'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09QQUpYRQ==	661300480	661300480	2004	2004-12-01T01:00:00Z			179.61				
661300480	gnpis.lot:'661300480'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09QQUpYRQ==	661300480	661300480	2004	2004-01-01T01:00:00Z						311.10000000000002	
661300480	gnpis.lot:'661300480'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09QQUpYRQ==	661300480	661300480	2004	2004-12-01T01:00:00Z				840.7			
661300480	gnpis.lot:'661300480'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09QQUpYRQ==	661300480	661300480	2004	2004-01-01T01:00:00Z		44.86					
661300480	gnpis.lot:'661300480'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09QQUpYRQ==	661300480	661300480	2004	2004-12-01T01:00:00Z					6		
661300480	gnpis.lot:'661300480'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09QQUpYRQ==	661300480	661300480	2005	2005-05-01T02:00:00Z	13.660416000000001						
661300480	gnpis.lot:'661300480'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09QQUpYRQ==	661300480	661300480	2005	2005-05-01T02:00:00Z					6		
661300463	gnpis.lot:'661300463'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01YSVNVUw==	661300463	661300463	2004	2004-01-01T01:00:00Z							58.07
661300463	gnpis.lot:'661300463'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01YSVNVUw==	661300463	661300463	2004	2004-12-01T01:00:00Z			131.28				
661300463	gnpis.lot:'661300463'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01YSVNVUw==	661300463	661300463	2004	2004-01-01T01:00:00Z						290.7	
661300463	gnpis.lot:'661300463'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01YSVNVUw==	661300463	661300463	2004	2004-12-01T01:00:00Z				680.7			
661300463	gnpis.lot:'661300463'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01YSVNVUw==	661300463	661300463	2004	2004-01-01T01:00:00Z		19.190000000000001					
661300463	gnpis.lot:'661300463'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01YSVNVUw==	661300463	661300463	2004	2004-12-01T01:00:00Z					6		
661300463	gnpis.lot:'661300463'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01YSVNVUw==	661300463	661300463	2005	2005-05-01T02:00:00Z	12.916835999999998						
661300463	gnpis.lot:'661300463'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01YSVNVUw==	661300463	661300463	2005	2005-05-01T02:00:00Z					6		
661300505	gnpis.lot:'661300505'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlXRTVZSQ==	661300505	661300505	2004	2004-01-01T01:00:00Z							62.57
661300505	gnpis.lot:'661300505'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlXRTVZSQ==	661300505	661300505	2004	2004-12-01T01:00:00Z			150.44999999999999				
661300505	gnpis.lot:'661300505'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlXRTVZSQ==	661300505	661300505	2004	2004-01-01T01:00:00Z						277.2	
661300505	gnpis.lot:'661300505'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlXRTVZSQ==	661300505	661300505	2004	2004-12-01T01:00:00Z				733.4			
661300505	gnpis.lot:'661300505'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlXRTVZSQ==	661300505	661300505	2004	2004-01-01T01:00:00Z		35.19					
661300505	gnpis.lot:'661300505'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlXRTVZSQ==	661300505	661300505	2004	2004-12-01T01:00:00Z					6		
661300505	gnpis.lot:'661300505'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlXRTVZSQ==	661300505	661300505	2005	2005-05-01T02:00:00Z	10.259208999999998						
661300505	gnpis.lot:'661300505'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlXRTVZSQ==	661300505	661300505	2005	2005-05-01T02:00:00Z					6		
661300497	gnpis.lot:'661300497'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L001UDdRWQ==	661300497	661300497	2004	2004-01-01T01:00:00Z							66
661300497	gnpis.lot:'661300497'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L001UDdRWQ==	661300497	661300497	2004	2004-12-01T01:00:00Z			163.77000000000001				
661300497	gnpis.lot:'661300497'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L001UDdRWQ==	661300497	661300497	2004	2004-01-01T01:00:00Z						310	
