observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	Budflush2	SLA	CM	Shoots3	Syllep1	Circum2	Height2	NM	REP	Height1	BS_date	Circum1	Delta13C
661300505	gnpis.lot:'661300505'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlXRTVZSQ==	661300505	661300505	2004	2004-04-01T02:00:00Z									6				
661300505	gnpis.lot:'661300505'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlXRTVZSQ==	661300505	661300505	2005	2015-09-01T02:00:00Z											263.89660590227697		
661300505	gnpis.lot:'661300505'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlXRTVZSQ==	661300505	661300505	2005	2005-05-12T02:00:00Z				14.032515999999999									
661300505	gnpis.lot:'661300505'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlXRTVZSQ==	661300505	661300505	2005	2005-05-12T02:00:00Z									6				
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-03-21T01:00:00Z	93.000172239871404												
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-01-12T01:00:00Z												43.608449598659028	
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-12-18T01:00:00Z						117.18							
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-04-01T02:00:00Z			453.42										
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-04-01T02:00:00Z													21.885999999999999
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-01-12T01:00:00Z										291.39999999999998			
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-12-18T01:00:00Z							600.4						
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-04-01T02:00:00Z								18.117999999999999					
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-04-01T02:00:00Z		142.58000000000001											
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-01-12T01:00:00Z					15.83								
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-04-01T02:00:00Z									6				
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2005	2015-09-01T02:00:00Z											259.996605902277		
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2005	2005-05-12T02:00:00Z				12.040900000000001									
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2005	2005-05-12T02:00:00Z									6				
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-03-21T01:00:00Z	92.000172239871404												
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-01-12T01:00:00Z												42.494365119861165	
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-12-18T01:00:00Z						105.68							
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-04-01T02:00:00Z			458.48										
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-04-01T02:00:00Z													21.568000000000001
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-01-12T01:00:00Z										271.39999999999998			
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-12-18T01:00:00Z							601.70000000000005						
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-04-01T02:00:00Z								20.568000000000001					
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-04-01T02:00:00Z		129.76											
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-01-12T01:00:00Z					18.16								
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-12-18T01:00:00Z									6				
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2005	2015-09-01T02:00:00Z											254.649010464512		
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2005	2005-05-12T02:00:00Z				14.737921									
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2005	2005-05-12T02:00:00Z									6				
661300271	gnpis.lot:'661300271'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xMSFA1MQ==	661300271	661300271	2004	2004-03-21T01:00:00Z	94.500172239871404												
661300271	gnpis.lot:'661300271'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xMSFA1MQ==	661300271	661300271	2004	2004-01-12T01:00:00Z												42.144224283667555	
661300271	gnpis.lot:'661300271'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xMSFA1MQ==	661300271	661300271	2004	2004-12-18T01:00:00Z						107.68							
661300271	gnpis.lot:'661300271'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xMSFA1MQ==	661300271	661300271	2004	2004-04-01T02:00:00Z			455.1										
661300271	gnpis.lot:'661300271'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xMSFA1MQ==	661300271	661300271	2004	2004-04-01T02:00:00Z													21.826000000000001
661300271	gnpis.lot:'661300271'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xMSFA1MQ==	661300271	661300271	2004	2004-01-12T01:00:00Z										261.89999999999998			
661300271	gnpis.lot:'661300271'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xMSFA1MQ==	661300271	661300271	2004	2004-12-18T01:00:00Z							569.4						
661300271	gnpis.lot:'661300271'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xMSFA1MQ==	661300271	661300271	2004	2004-04-01T02:00:00Z								24.564					
661300271	gnpis.lot:'661300271'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xMSFA1MQ==	661300271	661300271	2004	2004-04-01T02:00:00Z		151.24											
661300271	gnpis.lot:'661300271'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xMSFA1MQ==	661300271	661300271	2004	2004-01-12T01:00:00Z					20.5								
661300271	gnpis.lot:'661300271'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xMSFA1MQ==	661300271	661300271	2004	2004-12-18T01:00:00Z									6				
661300271	gnpis.lot:'661300271'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xMSFA1MQ==	661300271	661300271	2005	2015-09-01T02:00:00Z											251.896605902277		
661300271	gnpis.lot:'661300271'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xMSFA1MQ==	661300271	661300271	2005	2005-05-12T02:00:00Z				7.0066089999999992									
661300271	gnpis.lot:'661300271'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xMSFA1MQ==	661300271	661300271	2005	2015-09-01T02:00:00Z									6				
661300372	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2004	2004-03-21T01:00:00Z	94.000172239871404												
661300372	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2004	2004-01-12T01:00:00Z												43.894928464635619	
661300372	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2004	2004-12-18T01:00:00Z						120.51							
661300372	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2004	2004-04-01T02:00:00Z			452.32										
661300372	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2004	2004-04-01T02:00:00Z													21.622
661300372	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2004	2004-01-12T01:00:00Z										272.10000000000002			
661300372	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2004	2004-12-18T01:00:00Z							611.5						
661300372	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2004	2004-04-01T02:00:00Z								17.462					
661300372	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2004	2004-04-01T02:00:00Z		137.47999999999999											
661300372	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2004	2004-01-12T01:00:00Z					24.66								
661300372	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2004	2004-04-01T02:00:00Z									6				
661300372	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2005	2015-09-01T02:00:00Z											250.79660590227701		
661300372	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2005	2005-05-12T02:00:00Z				6.5331359999999998									
661300372	gnpis.lot:'661300372'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lXSkJORg==	661300372	661300372	2005	2005-05-12T02:00:00Z									6				
661300407	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2004	2004-03-21T01:00:00Z	94.771922953459807												
661300407	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2004	2004-01-12T01:00:00Z												42.780843985837762	
661300407	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2004	2004-12-18T01:00:00Z						111.53							
661300407	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2004	2004-04-01T02:00:00Z			440.65										
661300407	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2004	2004-04-01T02:00:00Z													22.31
661300407	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2004	2004-01-12T01:00:00Z										278.89999999999998			
661300407	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2004	2004-12-18T01:00:00Z							627.29999999999995						
661300407	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2004	2004-04-01T02:00:00Z								20.827500000000001					
661300407	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2004	2004-04-01T02:00:00Z		144.35											
661300407	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2004	2004-01-12T01:00:00Z					12.81								
661300407	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2004	2004-04-01T02:00:00Z									5				
661300407	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2005	2015-09-01T02:00:00Z											259.10848088298297		
661300407	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2005	2005-05-12T02:00:00Z				13.935289000000001									
661300407	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2005	2005-05-12T02:00:00Z									5				
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2004	2004-03-21T01:00:00Z	96.333505573204704												
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2004	2004-01-12T01:00:00Z												45.900280526471761	
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2004	2004-12-18T01:00:00Z						119.51							
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2004	2004-04-01T02:00:00Z			449.47500000000002										
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2004	2004-04-01T02:00:00Z													21.717500000000001
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2004	2004-01-12T01:00:00Z										283.10000000000002			
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2004	2004-12-18T01:00:00Z							591.4						
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2004	2004-04-01T02:00:00Z								21.96					
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2004	2004-04-01T02:00:00Z		148.80000000000001											
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2004	2004-01-12T01:00:00Z					27.33								
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2004	2004-03-21T01:00:00Z									6				
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2005	2015-09-01T02:00:00Z											258.746605902277		
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2005	2005-05-12T02:00:00Z				9.4310410000000005									
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2005	2015-09-01T02:00:00Z									6				
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2004	2004-03-21T01:00:00Z	92.333505573204704												
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2004	2004-01-12T01:00:00Z												45.581970675386657	
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2004	2004-12-18T01:00:00Z						110.35							
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2004	2004-04-01T02:00:00Z			455.66										
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2004	2004-04-01T02:00:00Z													21.867999999999999
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2004	2004-01-12T01:00:00Z										280.39999999999998			
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2004	2004-12-18T01:00:00Z							558						
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2004	2004-04-01T02:00:00Z								18.63					
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2004	2004-04-01T02:00:00Z		135.44											
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2004	2004-01-12T01:00:00Z					21.5								
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2004	2004-04-01T02:00:00Z									6				
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2005	2015-09-01T02:00:00Z											255.44660590227701		
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2005	2005-05-12T02:00:00Z				11.566800999999998									
661300565	gnpis.lot:'661300565'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZLTFNIUw==	661300565	661300565	2005	2005-05-12T02:00:00Z									6				
661300236	gnpis.lot:'661300236'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCNFBJRQ==	661300236	661300236	2004	2004-03-21T01:00:00Z	92.666838906538004												
661300236	gnpis.lot:'661300236'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCNFBJRQ==	661300236	661300236	2004	2004-01-12T01:00:00Z												39.788731385637796	
661300236	gnpis.lot:'661300236'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCNFBJRQ==	661300236	661300236	2004	2004-12-18T01:00:00Z						109.35							
661300236	gnpis.lot:'661300236'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCNFBJRQ==	661300236	661300236	2004	2004-04-01T02:00:00Z			449.34										
661300236	gnpis.lot:'661300236'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCNFBJRQ==	661300236	661300236	2004	2004-04-01T02:00:00Z													21.824000000000002
661300236	gnpis.lot:'661300236'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCNFBJRQ==	661300236	661300236	2004	2004-01-12T01:00:00Z										264.89999999999998			
661300236	gnpis.lot:'661300236'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCNFBJRQ==	661300236	661300236	2004	2004-12-18T01:00:00Z							582.5						
661300236	gnpis.lot:'661300236'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCNFBJRQ==	661300236	661300236	2004	2004-04-01T02:00:00Z								16.762					
661300236	gnpis.lot:'661300236'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCNFBJRQ==	661300236	661300236	2004	2004-04-01T02:00:00Z		135.96											
661300236	gnpis.lot:'661300236'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCNFBJRQ==	661300236	661300236	2004	2004-01-12T01:00:00Z					21.83								
661300236	gnpis.lot:'661300236'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCNFBJRQ==	661300236	661300236	2004	2004-01-12T01:00:00Z									6				
661300236	gnpis.lot:'661300236'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCNFBJRQ==	661300236	661300236	2005	2015-09-01T02:00:00Z											260.94660590227699		
661300236	gnpis.lot:'661300236'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCNFBJRQ==	661300236	661300236	2005	2005-05-12T02:00:00Z				9.3333329999999997									
661300236	gnpis.lot:'661300236'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCNFBJRQ==	661300236	661300236	2005	2015-09-01T02:00:00Z									6				
661300289	gnpis.lot:'661300289'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VFOEcwVw==	661300289	661300289	2004	2004-03-21T01:00:00Z	94.145730659117604												
661300289	gnpis.lot:'661300289'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VFOEcwVw==	661300289	661300289	2004	2004-01-12T01:00:00Z												42.971829896488821	
661300289	gnpis.lot:'661300289'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VFOEcwVw==	661300289	661300289	2004	2004-12-18T01:00:00Z						112.46							
661300289	gnpis.lot:'661300289'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VFOEcwVw==	661300289	661300289	2004	2004-04-01T02:00:00Z			449.3										
661300289	gnpis.lot:'661300289'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VFOEcwVw==	661300289	661300289	2004	2004-04-01T02:00:00Z													22.143999999999998
661300289	gnpis.lot:'661300289'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VFOEcwVw==	661300289	661300289	2004	2004-01-12T01:00:00Z										284.2			
661300289	gnpis.lot:'661300289'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VFOEcwVw==	661300289	661300289	2004	2004-12-18T01:00:00Z							535						
661300289	gnpis.lot:'661300289'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VFOEcwVw==	661300289	661300289	2004	2004-04-01T02:00:00Z								22.972000000000001					
661300289	gnpis.lot:'661300289'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VFOEcwVw==	661300289	661300289	2004	2004-04-01T02:00:00Z		150.06											
661300289	gnpis.lot:'661300289'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VFOEcwVw==	661300289	661300289	2004	2004-01-12T01:00:00Z					8.33								
661300289	gnpis.lot:'661300289'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VFOEcwVw==	661300289	661300289	2004	2004-04-01T02:00:00Z									6				
661300289	gnpis.lot:'661300289'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VFOEcwVw==	661300289	661300289	2005	2015-09-01T02:00:00Z											258.31217345906299		
661300289	gnpis.lot:'661300289'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VFOEcwVw==	661300289	661300289	2005	2005-05-12T02:00:00Z				9.6348160000000007									
661300289	gnpis.lot:'661300289'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VFOEcwVw==	661300289	661300289	2005	2005-05-12T02:00:00Z									6				
661300267	gnpis.lot:'661300267'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05VRlJPTw==	661300267	661300267	2004	2004-03-21T01:00:00Z	92.833505573204704												
661300267	gnpis.lot:'661300267'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05VRlJPTw==	661300267	661300267	2004	2004-01-12T01:00:00Z												41.857745417690964	
661300267	gnpis.lot:'661300267'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05VRlJPTw==	661300267	661300267	2004	2004-12-18T01:00:00Z						114.85							
661300267	gnpis.lot:'661300267'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05VRlJPTw==	661300267	661300267	2004	2004-04-01T02:00:00Z			454.44										
661300267	gnpis.lot:'661300267'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05VRlJPTw==	661300267	661300267	2004	2004-04-01T02:00:00Z													21.908000000000001
661300267	gnpis.lot:'661300267'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05VRlJPTw==	661300267	661300267	2004	2004-01-12T01:00:00Z										279.10000000000002			
661300267	gnpis.lot:'661300267'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05VRlJPTw==	661300267	661300267	2004	2004-12-18T01:00:00Z							546						
